LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,risk_group
9000,31170,50725,16,0,0,93.06666667,0,18,33.77991535,1,0,0,0,1,0,0,0,medium risk
39300,27324,73924,6,0,0,190.3445745,1,18,25.05353353,1,0,0,0,0,1,0,0,low risk
8500,50031,57276,0,0,0,171.2128147,0,21,35.15870257,1,0,0,1,0,0,0,0,low risk
10000,88777.5,112014,13,0,0,182.6333333,2,18,33.77991535,1,0,0,0,0,1,0,0,low risk
19300,51580,83518,13,0,0,89.525932,0,9,7.148413213,1,0,0,0,1,0,0,0,low risk
27900,50988,81533,1,0,0,167.6144501,2,18,40.62088475,1,0,0,1,0,0,0,0,low risk
4000,7000,16020,18,0,1,85.8,2,23,33.77991535,0,1,0,0,1,0,0,0,high risk
12800,85251,114023,1,1,2,143.6827959,0,33,31.91327241,1,0,0,0,0,1,0,0,low risk
12500,79900,94660,19,0,0,252.3496982,10,24,35.80049203,1,0,1,0,0,0,0,0,low risk
9300,73760.8172,45906,8.922268136,0.254569688,0.449442379,92.82171424,1.186055046,9,36.14127616,0,1,0,0,1,0,0,0,low risk
13200,117985,138969,16,0.254569688,1,178.0647524,0,33,29.95423093,1,0,0,0,0,1,0,0,low risk
7800,55000,62800,6,0,0,123.0333333,0,34,33.77991535,0,1,0,0,1,0,0,0,low risk
3600,52337,63989,20,0,0,204.2724988,0,20,20.47091551,0,1,0,1,0,0,0,0,low risk
18700,87958,114696,20,0,0,301.9122949,0,17,24.41521969,1,0,0,0,1,0,0,0,low risk
20000,161000,204000,5,3,7,205.9333333,5,25,33.77991535,1,0,0,0,0,1,0,0,high risk
29900,73506,115000,11,0,0,77.13333333,1,35,33.77991535,1,0,1,0,0,0,0,0,low risk
16000,69322,106189,2,1,1,238.4,0,31,33.77991535,0,1,0,0,0,1,0,0,medium risk
12300,27859,48393,10,0,0,82.76016033,0,3,34.38536707,0,1,0,0,1,0,0,0,low risk
8400,82972,121796,7,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,41.44562357,0,1,0,0,1,0,0,0,low risk
5800,73760.8172,73804,1,0,0,71.76655716,0,4,41.28742339,0,1,0,1,0,0,0,0,low risk
18000,49255,61752,8,0,0,122.0619672,3,49,30.03372238,1,0,0,0,1,0,0,0,low risk
6800,57439,74816,2,0,2,126.3032351,0,22,27.11865353,0,1,1,0,0,0,0,0,low risk
6900,73760.8172,36191,8.922268136,0.254569688,0.449442379,311.8698993,1.186055046,12,30.79062077,0,1,0,0,1,0,0,0,low risk
82200,23197,110481,26,0,1,127.7675876,0,14,30.94269511,0,1,0,0,0,0,0,0,low risk
25000,26743,57000,2,0,0,90.6,3,19,33.77991535,1,0,0,0,1,0,0,0,medium risk
6700,69773,83014,0,1,0,263.1734343,0,5,37.70699649,0,1,0,0,1,0,0,0,low risk
18200,34593,56658,15,0,0,126.0480098,1,18,36.92663479,1,0,0,0,1,0,0,0,low risk
24200,37500,101776.0487,4,0,0,123.8,0,14,33.77991535,0,0,0,0,0,1,0,0,low risk
16500,94403,101776.0487,9,0,1,217.7868414,0,19,33.77991535,1,0,0,1,0,0,0,0,medium risk
7500,57800,109600,4,0,1,124.1333333,1,18,33.77991535,1,0,1,0,0,0,0,0,medium risk
13400,51225,69361,0,0,0,261.1896369,0,21,28.95306771,1,0,0,0,1,0,0,0,low risk
5500,73760.8172,43132,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,33.77991535,0,1,0,0,1,0,0,0,medium risk
21700,24771,48361,0,0.254569688,0.449442379,309.0284455,1.186055046,24,33.8772643,1,0,0,0,1,0,0,0,low risk
6300,78724,80355,24,0,0,335.0741426,1,46,31.1772613,0,1,0,0,1,0,0,0,low risk
22200,137889,182973,6,0,0,317.3561249,0,17,44.96871369,0,1,1,0,0,0,0,0,low risk
9800,56188,90143,17,0,0,171.4136584,0,29,25.62165041,0,1,0,0,1,0,0,0,low risk
11800,53596,69786,5,0.254569688,0.449442379,126.7877807,1.186055046,24,41.04775488,1,0,1,0,0,0,0,0,low risk
15700,73760.8172,54557,2,0,0,93.04453952,2,8,41.25598551,1,0,0,1,0,0,0,0,low risk
25400,83943,129189,8.922268136,1,1,5.243341044,1.186055046,41,42.93355731,1,0,1,0,0,0,0,0,medium risk
20000,99000,140000,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,33.77991535,0,1,0,0,0,0,0,0,low risk
10000,73760.8172,69502,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,25.77278284,0,0,0,0,0,0,0,0,low risk
13500,67180,85634,5,0,0,147.3553126,0,35,28.52255337,1,0,0,0,0,0,1,0,low risk
15000,54000,72865,2.9,0,1,145.1,1,15,33.77991535,1,0,0,1,0,0,0,0,medium risk
23100,95352,115077,24,0,0,253.3293713,0,26,39.81680057,1,0,0,0,1,0,0,0,low risk
10500,41500,56247,8,0,1,70.03333333,2,24,33.77991535,1,0,0,0,1,0,0,0,high risk
7400,71576,89068,0,0,0,94.78223069,0,17,42.803422,1,0,0,0,0,0,1,0,medium risk
13400,131524,148356,4,1,0,110.7417416,2,29,48.34023474,1,0,0,0,1,0,0,0,high risk
38200,92227,143087,13,0,0,61.17833505,1,36,40.32954242,1,0,0,0,1,0,0,0,low risk
11700,47072,85090,18,0,0,192.2531823,0,16,35.06486468,0,1,0,0,1,0,0,0,low risk
42200,73760.8172,55578,8.922268136,6,0.449442379,115.8781891,1.186055046,20,28.23841231,1,0,0,0,1,0,0,0,low risk
13200,77241,112904,5,0,0,68.54904501,2,14,34.53524372,1,0,0,0,1,0,0,0,low risk
24900,46116,77519,9,0,0,120.0835519,1,19,42.92950927,1,0,0,0,1,0,0,0,low risk
12600,25000,37882,8.8,0,0,87.2,2,12,33.77991535,0,1,0,0,1,0,0,0,medium risk
12300,141020,157511,4,0,1,403.7489298,0,43,29.58318425,0,1,0,0,0,1,0,0,low risk
12100,83557,98881,6,0,0,102.2257045,1,26,25.78278709,0,1,0,0,0,1,0,0,low risk
35200,239513,37076,0,0,1,183.3734524,2,49,40.7798487,1,0,1,0,0,0,0,0,low risk
5000,100882,102700,5,0,1,58.86666667,0,16,33.77991535,0,1,1,0,0,0,0,0,high risk
26300,94337,123054,0,1,0,204.9173394,2,38,35.72585219,1,0,0,0,0,1,0,0,low risk
13000,7200,24869,0.7,9,1,193.8,0,9,33.77991535,0,1,0,0,1,0,0,0,high risk
36000,124000,176000,21,0.254569688,0.449442379,257.7,5,35,33.77991535,1,0,0,0,1,0,0,0,medium risk
21800,67305,99006,8.922268136,2,1,245.0877745,1,14,41.56766275,1,0,0,0,1,0,0,0,low risk
25500,44562,79481,10,0,0,126.2778082,1,19,40.25073803,1,0,0,0,1,0,0,0,low risk
24600,113034,165176,15,0,0,194.842164,0,26,32.77014793,1,0,1,0,0,0,0,0,low risk
19000,24658,47027,19,0,0,159.1052252,4,31,53.54819585,0,1,1,0,0,0,0,0,high risk
10800,98568,121994,15,0,0,270.2651653,0,16,33.65829222,0,0,0,1,0,0,0,0,low risk
14700,35832,66260,7,0,0,277.7940868,0,16,23.70535928,1,0,0,0,0,1,0,0,low risk
14900,87167,114219,8,0,0,194.1131735,2,36,41.3297639,1,0,0,0,0,1,0,0,low risk
15000,96931,137390,0.2,0,0,114.8666667,1,16,33.77991535,1,0,0,0,1,0,0,0,medium risk
19800,99137,121781,4,0,1,302.1278732,1,20,39.51062834,0,1,1,0,0,0,0,0,low risk
8300,73760.8172,41438,8.922268136,0.254569688,0.449442379,302.8566329,1.186055046,12,30.10407144,0,1,0,0,1,0,0,0,low risk
11900,54867,79000,1,0,0,182.6,2,23,33.77991535,0,1,1,0,0,0,0,0,medium risk
15000,4734,55500,24,2,0,14.6,1,1,33.77991535,0,1,0,0,1,0,0,0,high risk
33900,13154,62208,1,0,0,111.980657,1,5,37.4669773,1,0,0,0,1,0,0,0,low risk
9600,84333,201281,14,0,0,13.21305726,1.186055046,7,17.82563094,0,1,0,0,0,0,0,1,low risk
30800,21172,37333,30,0,0,208.4986963,0,15,41.35817107,1,0,0,0,1,0,0,0,low risk
25000,57459,96000,16,0,1,133.7666667,0,30,33.77991535,1,0,0,0,1,0,0,0,medium risk
23700,82983,106877,8.922268136,0,0,177.0176744,2,24,40.99520822,1,0,0,0,1,0,0,0,low risk
11200,44966,55114,1,0,0,173.9618974,1,21,37.4566221,1,0,0,1,0,0,0,0,low risk
7000,55000,63000,5,0,0,84.73333333,3,20,33.77991535,0,1,0,0,1,0,0,0,medium risk
14800,41807,50931,4,0,0,269.7185483,1,35,38.50788773,1,0,0,0,0,1,0,0,low risk
17000,108154,134103,1,0,0,279.3611988,0,46,39.67697661,1,0,0,0,1,0,0,0,low risk
7000,74795,99149,1,0,1,175.5714428,0,32,34.44966467,0,1,0,0,1,0,0,0,low risk
30200,36000,73500,14,0,1,202.9666667,0,33,33.77991535,1,0,0,1,0,0,0,0,medium risk
17500,90221,113564,19,0,0,265.1846253,1,17,27.02943897,1,0,0,0,1,0,0,0,low risk
42700,9330,67950,8.922268136,0,0,305.7031533,0,19,12.84600617,0,1,0,1,0,0,0,0,low risk
8500,53459,62678,13,0,0,116.8634491,0,18,30.05290208,1,0,1,0,0,0,0,0,low risk
38900,120006,160771,13,0,0,137.6353734,0,40,46.70158524,0,1,0,0,0,1,0,0,high risk
15300,83004,121108,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,36.82339319,0,0,0,0,0,0,0,0,low risk
21100,61427,83722,19,0,0,220.5535336,0,21,32.72762776,1,0,0,0,1,0,0,0,low risk
20400,68928,98587,13,0,0,153.5781354,0,13,36.17609184,0,1,0,1,0,0,0,0,low risk
22400,98238,135561,8.922268136,0,0,194.2820992,0,20,29.37360717,1,0,0,0,0,1,0,0,low risk
6200,70793,71552,3,2,0,162.9451569,0,23,40.31539659,0,1,0,0,0,0,1,0,low risk
5500,78059,78179,5,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,20.67931358,1,0,0,0,0,0,0,0,low risk
5000,81748,101776.0487,14,1,2,144.0666667,2,17,33.77991535,1,0,0,0,0,1,0,0,high risk
15900,107336,120451,1,0,0,123.4655194,2,21,37.99240801,1,0,0,0,1,0,0,0,low risk
22300,52322,102958,2,1,4,174.536412,0,47,36.85308497,1,0,0,1,0,0,0,0,medium risk
13100,59460,72387,29,1,2,182.1817822,0,24,34.78513256,0,1,0,0,1,0,0,0,low risk
9600,50655,59502,0,0,0,93.4328441,0,20,37.98235351,1,0,0,0,1,0,0,0,low risk
5300,47449,63895,19,0,0,208.162714,0,20,19.7621137,0,1,0,1,0,0,0,0,low risk
22900,50876,74270,5,0,0,72.00450998,1,19,34.9570299,1,0,0,0,1,0,0,0,low risk
20700,61710,86749,2,0,0,114.0118385,0,16,40.76214878,1,0,0,0,0,0,0,0,low risk
19200,31307,60202,18,0,0,170.5812991,1,20,35.60054495,1,0,0,0,0,1,0,0,low risk
9200,57375,69040,0,0,1,116.4187965,2,18,36.62562946,1,0,0,0,1,0,0,0,low risk
20100,54098,88939,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,33.77991535,0,0,0,0,0,0,0,0,medium risk
10000,13161,37700,8.922268136,3,0,79.1,2,9,33.77991535,1,0,0,0,1,0,0,0,medium risk
31800,195134,299299,29,0,0,161.8851264,0,22,38.63702392,1,0,0,0,1,0,0,0,low risk
37200,202627,268857,3,0,0,248.1703603,0,31,31.85939856,1,0,0,0,0,1,0,0,low risk
17000,97713,164869,8.922268136,0,0.449442379,253.4763166,1.186055046,23,36.45229579,0,0,0,0,1,0,0,0,low risk
12400,115004,144760,2,0,0,279.5221733,1,46,35.61473143,1,0,0,0,0,1,0,0,low risk
11400,43530,56600,21,0,0,114.982979,0,23,39.4816629,0,1,0,0,1,0,0,0,low risk
30800,29226,44735,1,0,0,66.24471976,0,7,13.78396544,1,0,0,0,1,0,0,0,low risk
22000,142072,181484,6,0.254569688,0.449442379,162.5386403,5,42,41.27082013,1,0,0,0,0,1,0,0,low risk
14700,47177,68456,3,0,0,193.6850688,2,18,34.54253324,0,1,0,0,0,1,0,0,low risk
5800,73760.8172,34704,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,34.17405555,0,1,0,0,0,0,0,0,low risk
13900,65437,94518,10,0,0,182.4007551,0,19,21.29607532,1,0,0,0,0,1,0,0,low risk
7400,75547,93839,0,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,28.16183185,1,0,0,0,0,1,0,0,low risk
30000,73760.8172,46200,0,1,3,200.9333333,10,15,33.77991535,0,0,0,0,0,0,0,0,high risk
9800,55539,73560,4,0,0,85.90093624,1,14,26.33161906,1,0,0,1,0,0,0,0,low risk
22500,127709,167975,1,0.254569688,0,367.1895151,1.186055046,51,37.88804981,1,0,0,1,0,0,0,0,low risk
9600,46683,61773,1,0,0,171.058449,1,20,38.00528931,1,0,0,1,0,0,0,0,low risk
11100,75392,89976,9,0,0,163.7035554,1,12,39.27188478,1,0,0,0,0,1,0,0,low risk
11000,122751,140000,5,0,0,116.7,2,30,33.77991535,1,0,0,0,1,0,0,0,medium risk
12800,49349,70078,9,0,0,240.9080591,0,17,31.75405395,1,0,0,0,1,0,0,0,low risk
12800,67060,83989,9,0.254569688,3,116.4667574,2,24,43.57230751,1,0,0,1,0,0,0,0,medium risk
10400,78320,100017,10,0,0,167.4225397,4,21,41.97487828,1,0,0,0,1,0,0,0,low risk
15000,73187,111623,4,0,0,98.13989369,2,14,36.23723367,1,0,0,0,1,0,0,0,low risk
13700,95065,123858,9,0,0,176.9525325,0,27,34.59683753,1,0,0,0,1,0,0,0,low risk
16900,17988,137328,9,0,0,360.1469602,0,10,41.90205419,1,0,0,0,1,0,0,0,low risk
25100,73760.8172,59783,8.922268136,0,0,307.7497359,0,19,39.27702198,1,0,0,0,1,0,0,0,low risk
11000,49000,68000,2,2,3,9.1,3,15,33.77991535,0,1,0,0,1,0,0,0,high risk
27200,70730,93752,8,0,0,165.9193329,0,20,36.17090549,1,0,0,1,0,0,0,0,low risk
12000,35028,55079,23,0,1,108.6339686,0,23,40.79745755,0,1,0,0,1,0,0,0,low risk
11100,73760.8172,50262,5,0.254569688,0.449442379,175.7568875,1.186055046,8,22.95686376,0,1,1,0,0,0,0,0,low risk
17600,88661,114922,13,0,0,152.7540102,1,7,36.76627363,1,0,0,0,1,0,0,0,low risk
13700,74015,113766,7,0,0,75.89241528,2,14,36.39536633,1,0,0,0,1,0,0,0,low risk
24300,55579,98320,1,0,0,187.0218108,0,26,33.47337359,1,0,0,0,0,1,0,0,low risk
21500,67377,86502,5,0.254569688,0.449442379,158.6407067,1.186055046,15,37.75484259,1,0,0,1,0,0,0,0,low risk
32300,167000,221100,4,0,0,185.7,3,21,33.77991535,1,0,1,0,0,0,0,0,medium risk
15700,75764,97122,5,2,0,70.72519735,0,21,24.43178961,1,0,0,0,1,0,0,0,low risk
13600,55864,87500,9,0,0,193.7666667,0,20,33.77991535,1,0,0,0,0,1,0,0,low risk
7700,73760.8172,68131,1,0,0,56.60990629,0,3,40.49982045,0,1,0,1,0,0,0,0,low risk
15800,51281,144202,1,0,0,285.9978979,4,43,41.5380511,1,0,0,0,1,0,0,0,low risk
30700,14834,64870,1,0,0,99.70436212,1,5,36.69232406,1,0,0,0,1,0,0,0,low risk
13700,46611,65031,2,0,0,179.4433323,0,13,37.70515917,1,0,0,0,1,0,0,0,low risk
24000,137000,204963,5,0,0,189.7,1,28,33.77991535,0,1,0,0,0,1,0,0,low risk
16000,70000,87400,18,0.254569688,3,145.8666667,3,18,33.77991535,1,0,0,1,0,0,0,0,high risk
11900,44600,63800,9,0,0,243.5,0,18,33.77991535,1,0,0,0,1,0,0,0,low risk
18000,100822,118817,0,0,0,126.4264397,0,30,37.87741107,1,0,0,0,0,1,0,0,low risk
25100,26211,42517,28,0,0,313.3362279,1.186055046,12,31.29506957,1,0,0,0,1,0,0,0,low risk
7000,16047,67750,21,0,0,315.3214527,0,12,38.6936558,0,1,0,1,0,0,0,0,low risk
17400,77350,101271,0,0,0,148.9162275,1,18,34.38702843,1,0,0,0,1,0,0,0,low risk
17700,50886,106673,2,0,2,57.09065961,1,10,40.85911311,0,1,0,0,1,0,0,0,low risk
9500,47019,59413,4,0,0,78.02555168,0,11,31.41813239,1,0,0,0,1,0,0,0,low risk
22700,93542,99198,6,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,30.08034344,0,1,0,0,0,0,0,0,low risk
10200,48670,90444,8.922268136,1,1,89.35547488,1.186055046,7,39.15104729,0,1,0,0,1,0,0,0,high risk
13800,97778,116814,15,1,3,120.7813962,1,22,23.20471329,1,0,0,0,1,0,0,0,medium risk
11800,44944,57132,8.922268136,0,0,74.15604508,0,14,42.81224294,1,0,0,0,1,0,0,0,low risk
12700,29471,48362,9,0,0,79.90287141,0,4,36.0206079,0,1,0,0,1,0,0,0,low risk
8100,19772,39431,0,0,1,82.33528778,1,12,20.34246772,1,0,0,0,1,0,0,0,medium risk
20000,69742.61,180000,11,0,0,366.3,1,17,33.77991535,0,0,0,0,1,0,0,0,low risk
18600,119741,212530,4,1,0,202.2885776,0,17,27.07376116,1,0,0,0,1,0,0,0,low risk
4200,66272,82953,3,0,0,110.2786626,0,15,43.45058791,0,1,0,0,1,0,0,0,low risk
26600,148986,175750,1,0,0,197.3917133,0,35,40.51498958,1,0,0,0,1,0,0,0,low risk
21400,113053,147467,11,0,2,219.1538803,0,24,41.82491442,1,0,0,1,0,0,0,0,low risk
19500,58474,89240,6,0.254569688,0.449442379,172.8721456,1.186055046,15,38.82378279,1,0,0,1,0,0,0,0,low risk
22100,57018,80673,12,0,0,108.7492561,1,10,7.39014306,1,0,0,0,1,0,0,0,low risk
20600,147855,125839,4,1,0,97.10958363,3,34,29.69750665,0,0,0,0,0,1,0,0,low risk
27100,33649,63214,2,0,0,113.0367365,2,6,37.83786387,0,0,0,1,0,0,0,0,low risk
20100,20153,94279,21,0,0,227.1825172,2,40,36.6966301,1,0,0,0,1,0,0,0,low risk
9500,70000,85000,9,0,1,175.5666667,1,12,33.77991535,1,0,0,0,0,1,0,0,medium risk
11600,96882,118914,13,0,0,176.2219109,2,17,34.7577402,1,0,0,0,0,1,0,0,low risk
38000,58200,108000,16,0,1,195.8333333,0,22,33.77991535,1,0,1,0,0,0,0,0,medium risk
20000,87800,163800,14,2,6,244.0666667,1.186055046,25,33.77991535,0,0,1,0,0,0,0,0,high risk
27000,79218,115721,9,0,0,280.3437201,0,35,33.22776308,1,0,0,0,1,0,0,0,low risk
14600,6871,52457,4,0,0,317.2440017,0,16,17.61790872,1,0,0,0,0,1,0,0,low risk
12300,35651,59795,22,0,0,118.6530642,0,23,40.66298165,0,1,0,0,1,0,0,0,low risk
10800,56477,94980,17,0,0,179.9173626,0,28,25.21073966,0,1,0,0,1,0,0,0,low risk
24100,73760.8172,49433,8.922268136,0.254569688,0.449442379,83.09972613,1.186055046,13,26.14897018,1,0,0,0,1,0,0,0,low risk
14600,54040,66442,6,0,0,237.5992543,0,18,34.88343531,1,0,0,0,1,0,0,0,low risk
15400,101981,145125,3,0.254569688,0.449442379,105.5525696,3,15,32.6994401,1,0,0,1,0,0,0,0,low risk
12000,114390,132800,10,0,0,95.73333333,0,25,33.77991535,1,0,1,0,0,0,0,0,medium risk
20200,34676,62987,1,0,0,112.7990866,0,17,22.09304595,1,0,0,0,1,0,0,0,low risk
19900,170947,222227,13,0,0,220.0164639,1,31,42.23579636,1,0,0,1,0,0,0,0,low risk
23100,133867,174105,26,0.254569688,3,332.4098399,0,28,30.76863769,0,0,1,0,0,0,0,0,low risk
26700,73468,108774,11,0,0,290.0805914,1,32,39.0422045,1,0,0,0,0,1,0,0,low risk
6600,62380,89742,31,0,0,232.5272907,0,16,26.16049489,0,1,0,1,0,0,0,0,low risk
10000,122800,151500,2,0,0,205.9666667,1,23,33.77991535,0,1,0,0,0,1,0,0,low risk
8100,78508,200133,14,0,0,9.1,1.186055046,8,33.77991535,0,1,0,0,0,0,0,1,medium risk
11600,44623,101776.0487,13,6,2,178.0932217,0,29,21.33465191,0,1,0,0,0,1,0,0,medium risk
15600,73760.8172,66837,9,0,0,94.69068521,0,15,26.32256955,0,0,0,0,0,0,0,0,low risk
7500,32070,36811,1,1,0,228.0360001,0,6,30.16221411,1,0,0,0,1,0,0,0,medium risk
7000,46238,66842,4,0,0,90.38040908,3,11,36.30952679,1,0,0,1,0,0,0,0,low risk
12000,63019,74204,6,0,0,98.59173833,2,14,24.49043836,1,0,0,1,0,0,0,0,low risk
26000,79714,101776.0487,1,0,4,125.7666667,0,23,33.77991535,1,0,0,0,0,1,0,0,high risk
5000,78893,82600,16,0,0,133.9,1,34,33.77991535,0,1,1,0,0,0,0,0,medium risk
14000,64000,78000,7.4,0,0,174.4333333,0,20,33.77991535,0,0,0,0,0,1,0,0,low risk
4900,57461,68494,8,0,4,183.6356132,0,30,22.79542355,1,0,0,0,0,1,0,0,low risk
21500,10193,75649,8.922268136,0,0,247.8139714,0,22,39.14851242,1,0,0,1,0,0,0,0,low risk
88500,50240,94687,16,0,0,214.4262056,0,16,34.75115835,1,0,0,0,1,0,0,0,low risk
12800,46043,62531,4,0,0,183.9821005,0,13,26.10080257,1,0,0,0,1,0,0,0,low risk
13000,67395,94355,8,0,0,214.4844926,3,28,40.97046682,1,0,0,1,0,0,0,0,low risk
11500,59781,69864,4,0,1,312.547396,0,9,31.18180135,1,0,0,0,1,0,0,0,low risk
25000,191600,231000,8.922268136,0.254569688,3,106.8,1,27,33.77991535,1,0,0,0,1,0,0,0,high risk
13300,14212,57608,3,0,0,322.004542,0,16,15.91676921,1,0,0,0,0,1,0,0,low risk
7700,53377,86018,16,0,0,187.1940112,0,28,24.21765848,0,1,0,0,1,0,0,0,low risk
25200,26255,50963,24,0,0,302.4312241,1.186055046,12,31.25832865,1,0,0,0,1,0,0,0,low risk
15200,20005,39605,8,0,0,96.73490299,0,10,21.74161074,1,0,1,0,0,0,0,0,low risk
13600,94727,112683,11,0,0,209.1299457,3,15,37.71410706,1,0,0,0,1,0,0,0,low risk
12000,30777,43157,8,0.254569688,0,151.699431,7,28,38.17774295,1,0,0,0,1,0,0,0,low risk
4000,62000,78000,4,0,0,109.5666667,0,15,33.77991535,0,1,0,0,1,0,0,0,high risk
9900,73804,97413,5,0,0,107.3330245,0,25,33.5248796,1,0,0,0,0,1,0,0,low risk
30800,129062,176389,13,0,0,184.3193761,2,28,40.89430209,1,0,1,0,0,0,0,0,low risk
7000,25000,49840,0.6,0,0,139,0,13,33.77991535,1,0,0,1,0,0,0,0,medium risk
14400,45138,52029,8.922268136,0,0,94.38539454,0,15,40.13605421,1,0,0,0,1,0,0,0,low risk
20200,82181,119535,41,0,0,105.2192968,3,28,52.73486061,1,0,0,1,0,0,0,0,high risk
17700,56375,90435,0,0,0,70.22587032,0,23,36.02327677,1,0,0,1,0,0,0,0,low risk
39800,129611,191175,8.922268136,0,0,183.7992158,0,25,35.55248636,1,0,1,0,0,0,0,0,low risk
21100,63955,95621,19,0,0,626.2970937,0,24,20.01032357,0,1,0,0,0,1,0,0,low risk
34000,232312,286305,4,0,0,219.6589319,0,29,15.73593489,1,0,0,0,0,1,0,0,low risk
8200,58536,66546,1,0,2,118.3973584,2,17,34.71164955,1,0,0,0,1,0,0,0,low risk
9700,98232,117321,19,0,2,194.4247179,2,15,36.95089224,1,0,0,0,1,0,0,0,low risk
21600,41105,65411,25,0,0,303.2340527,3,32,35.24732771,1,0,0,0,1,0,0,0,low risk
10500,30922,57682,30,0,0,241.4604126,0,19,23.23703502,0,0,0,0,1,0,0,0,low risk
13000,60000,86400,12,0,2,149.1666667,0,28,33.77991535,1,0,0,0,1,0,0,0,high risk
12800,81030,100333,11,0,1,80.14894304,4,29,42.31937039,1,0,1,0,0,0,0,0,medium risk
7000,73760.8172,47462,8.922268136,0.254569688,0.449442379,102.6573271,1.186055046,9,36.09407143,0,1,0,0,1,0,0,0,low risk
14100,98856,143292,13,0,0,105.7717261,4,21,37.4582804,0,1,0,0,0,1,0,0,low risk
18900,103130,120119,7,0,0,292.7517427,1,19,30.68168891,1,0,0,0,1,0,0,0,low risk
5300,50934,62957,21,0,0,197.2419573,0,20,19.35050563,0,1,0,1,0,0,0,0,low risk
27300,66878,93656,11,0,0,153.7959046,0,20,39.08500634,1,0,0,1,0,0,0,0,low risk
15800,94363,128434,4,0.254569688,0.449442379,241.7361259,2,42,39.22189168,1,0,1,0,0,0,0,0,low risk
18700,66891,94454,0,0,0,160.711282,3,20,32.78419351,1,0,0,1,0,0,0,0,low risk
4300,72021,80027,2,2,0,263.9703003,0,5,36.43209394,0,1,0,0,1,0,0,0,low risk
7000,78284,98214,0,0,1,171.8383862,0,31,36.24796303,0,1,0,0,1,0,0,0,low risk
27800,181405,229116,0,0,0,297.9981443,0,32,43.52042818,1,0,0,0,0,1,0,0,low risk
20000,49034,98250,2,0,4,167.3666667,0,47,33.77991535,1,0,0,1,0,0,0,0,medium risk
11300,64437,79857,5,0,0,88.78915597,2,14,27.89926789,1,0,0,1,0,0,0,0,low risk
15000,54294,85460,18,0,3,118.6666667,1,23,33.77991535,1,0,0,0,1,0,0,0,high risk
45100,67552,128659,10,0,0,83.32311342,0,13,43.87407943,0,1,0,0,1,0,0,0,medium risk
17100,73760.8172,60781,8,0,0,101.0140613,0,14,27.71993814,0,0,0,0,0,0,0,0,low risk
8200,67489,80145,2,0,0,104.3965066,0,7,36.91231088,0,1,0,0,1,0,0,0,low risk
17200,27230,82319,8.922268136,0,0,249.2156672,1,50,43.75679409,0,1,0,0,1,0,0,0,low risk
33700,26395,48905,6,0,0,48.71005322,0,7,36.42433271,1,0,1,0,0,0,0,0,low risk
20300,37056,55027,8.922268136,0,0,223.5536916,0,13,40.32604931,1,0,0,0,1,0,0,0,low risk
10300,70147,122124,1,0,0,58.8956859,0,7,57.99501862,0,1,0,0,1,0,0,0,high risk
5700,73760.8172,68591,0,0,0,69.64566047,0,4,41.18503956,0,1,0,1,0,0,0,0,low risk
10000,16288,48600,24,0,0,268.8333333,1,16,33.77991535,1,0,0,0,1,0,0,0,low risk
25000,46451,89600,10,1,2,95.36666667,2,15,33.77991535,1,0,0,1,0,0,0,0,medium risk
70500,196690,288512,9,0,0,227.0271357,2,24,29.58230092,1,0,0,0,0,0,0,1,low risk
11300,57377,75038,4,0,0,91.21996117,1,15,25.14027972,1,0,0,1,0,0,0,0,low risk
6100,73760.8172,35250,8.922268136,0.254569688,0.449442379,303,1.186055046,12,33.77991535,0,1,0,0,1,0,0,0,low risk
28200,66242,109762,8,0,1,130.9695654,0,21,60.29541349,1,0,0,0,1,0,0,0,high risk
13200,81654,114333,5,0,0,97.96296166,1,13,33.74336765,1,0,0,0,1,0,0,0,low risk
27600,64818,91915,16,0,0,99.60460781,0,17,32.46114433,1,0,0,0,1,0,0,0,low risk
10700,126751,184554,8,0,0,225.8703522,0,19,34.13705457,1,0,0,0,1,0,0,0,low risk
15000,42006,101776.0487,10,0,1,75.33333333,0,33,33.77991535,1,0,0,0,1,0,0,0,high risk
12700,53199,82567,3,0,1,185.3250354,0,13,27.39038041,0,1,0,0,1,0,0,0,low risk
23500,90129,141785,23,1,0,158.9968245,0,25,40.33195033,1,0,0,0,0,1,0,0,low risk
9900,83821,124527,30,0,0,319.6519713,1,37,35.76942543,0,1,0,1,0,0,0,0,low risk
26400,220432,283978,6,0.254569688,5,480.3560137,1.186055046,56,33.7142391,0,1,0,0,0,1,0,0,low risk
